Code	Title	Price
NHIA-112-035	NHIA-112-035 - Excision of Sacrococcygeal Teratoma	49000.00
NHIA-112-037	NHIA-112-037 - Urethral catheterisation	2100.00
NHIA-121-001	NHIA-121-001 - - Periapical (X-Ray)	2100.00
NHIA-121-002	NHIA-121-002 - - Bitewings (X-Ray)	2800.00
NHIA-121-003	NHIA-121-003 - - Panoramic View (X-Ray)	3500.00
NHIA-121-004	NHIA-121-004 - Scaling & Polishing - heavy (therapeutic)	4900.00
NHIA-121-005	NHIA-121-005 - Scaling & Polishing - light (therapeutic)	4200.00
NHIA-121-006	NHIA-121-006 - Curettage	1400.00
NHIA-121-007	NHIA-121-007 - Amalgam Restoration	4900.00
NHIA-121-008	NHIA-121-008 - Amalgam Restoration (Class II)	5600.00
NHIA-121-009	NHIA-121-009 - Composite Restoration	5600.00
NHIA-121-010	NHIA-121-010 - Pulpal Treatment for Children	4900.00
NHIA-121-011	NHIA-121-011 - Periodontal Gum Treatment	4200.00
NHIA-121-012	NHIA-121-012 - Fissure Selant	2800.00
NHIA-121-013	NHIA-121-013 - Fistulectomy	35000.00
NHIA-121-014	NHIA-121-014 - Sequestrectomy	14000.00
NHIA-121-015	NHIA-121-015 - Root Canal Therapy Anterior	14000.00
NHIA-121-016	NHIA-121-016 - Root Canal Therapy Posterior	21000.00
NHIA-121-017	NHIA-121-017 - Dentures	7000.00
NHIA-121-018	NHIA-121-018 - Denture (relining/repair/impression}	4200.00
NHIA-022-001	NHIA-022-001 - Release of Tongue Tie	21000.00
NHIA-022-002	NHIA-022-002 - Simple Extraction	7000.00
NHIA-022-003	NHIA-022-003 - Surgical Extraction	14000.00
NHIA-023-001	NHIA-023-001 - Adenoidectomy	42000.00
NHIA-023-002	NHIA-023-002 - Cleft Lip Repairs.	42000.00
NHIA-022-003	NHIA-022-003 - Submandibular gland excision	42000.00
NHIA-022-004	NHIA-022-004 - Superficial Parotidectomy	42000.00
NHIA-022-005	NHIA-022-005 - Thyroglossal Cyst/Fistula Excision	42000.00
NHIA-022-006	NHIA-022-006 - Tracheostomy	42000.00
NHIA-024-001	NHIA-024-001 - Autogenous Bone Graft to Mastoid Cavity	84000.00
NHIA-024-002	NHIA-024-002 - Cleft Palate Repairs.	84000.00
NHIA-024-003	NHIA-024-003 - Fenestration	84000.00
NHIA-024-004	NHIA-024-004 - Fracture Reduction of the Nose	84000.00
NHIA-024-005	NHIA-024-005 - Reduction and fFxation of Jaw fractures	84000.00
NHIA-024-006	NHIA-024-006 - Reduction and Fixation of Maxillary fractures	84000.00
NHIA-024-007	NHIA-024-007 - Major Sequestrectomy (Under GA)	84000.00
NHIA-024-008	NHIA-024-008 - Minor Sequestrectomy (Under LA)	35000.00
NHIA-024-009	NHIA-024-009 - Total parotidectomy	84000.00
NHIA-024-010	NHIA-024-010 - Fixation of fracture of the jaw	63000.00
NHIA-024-011	NHIA-024-011 - Salivary Gland - Excision	105000.00
NHIA-024-012	NHIA-024-012 - Hemi Mandibulectomy	105000.00
NHIA-024-013	NHIA-024-013 - Submandibular Mass Excision + Reconstruction	105000.00
NHIA-024-014	NHIA-024-014 - Submandibular Sialoadenectomy	105000.00
NHIA-131-001	NHIA-131-001 - Cerebrovascular Accident (per session)	2100.00
NHIA-131-002	NHIA-131-002 - Chest Conditions (per session)	2100.00
NHIA-131-003	NHIA-131-003 - Diabetic Neuropathy	2100.00
NHIA-131-004	NHIA-131-004 - Facial/Bell's Palsy	2100.00
NHIA-131-005	NHIA-131-005 - Spinal Cord Lesion	2100.00
NHIA-131-006	NHIA-131-006 - Parkinsonism	2100.00
NHIA-131-007	NHIA-131-007 - Peripheral Nerve Injuries	2100.00
NHIA-131-008	NHIA-131-008 - Sciatica	2100.00
NHIA-131-009	NHIA-131-009 - Incontinence	2100.00
NHIA-131-010	NHIA-131-010 - Nerve Root compression	2100.00
NHIA-132-001	NHIA-132-001 - Delayed Developmental Milestone	2100.00
NHIA-132-002	NHIA-132-002 - Cerebral Palsy	2100.00
NHIA-132-003	NHIA-132-003 - Erb’s Palsy (per session)	2100.00
NHIA-132-004	NHIA-132-004 - Talipes Manipulation (per session)	2100.00
NHIA-132-005	NHIA-132-005 - Injection Trauma/palsy (per session)	2100.00
NHIA-132-006	NHIA-132-006 - Congenital Hip Dislocation (per session)	2100.00
NHIA-132-007	NHIA-132-007 - Fractures (per session)	2100.00
NHIA-132-008	NHIA-132-008 - Polio Deformities (per session)	2100.00
NHIA-133-001	NHIA-133-001 - Arthritis per visit	2100.00
NHIA-133-002	NHIA-133-002 - Slipped Disc (Prolapsed Intervertebral Disc)/Low back pain per visit	2100.00
NHIA-133-003	NHIA-133-003 - Mouth Fracture	2100.00
NHIA-133-004	NHIA-133-004 - Burns	2100.00
NHIA-133-005	NHIA-133-005 - Chest Physiotherapy	2100.00
NHIA-133-006	NHIA-133-006 - Post-Surgical rehabilitation	2100.00
NHIA-133-007	NHIA-133-007 - Fractures/Dislocations/Subluxation	2100.00
NHIA-133-008	NHIA-133-008 - Spondylosis/Scoliosis	2100.00
NHIA-134-001	NHIA-134-001 - Pelvic Inflammatory Disease (PID)	2100.00
NHIA-134-002	NHIA-134-002 - Obstetrics Trauma/Paresis/Paralysis	2100.00
NHIA-134-003	NHIA-134-003 - Uterine Prolapse	2100.00
NHIA-140-001	NHIA-140-001 - Ablation of Endometrium	5600.00
NHIA-140-002	NHIA-140-002 - Hysteroscopic Tubal Cannulation	49000.00
NHIA-140-003	NHIA-140-003 - Polypectomy	49000.00
NHIA-140-004	NHIA-140-004 - Uterine Synaechia - Cutting	49000.00
NHIA-151-001	NHIA-151-001 - Repair & Transposition Nerve	98000.00
NHIA-151-002	NHIA-151-002 - Skull Traction	98000.00
NHIA-151-003	NHIA-151-003 - Subdural aspiration	98000.00
NHIA-151-004	NHIA-151-004 - Ventricular Puncture	98000.00
NHIA-151-005	NHIA-151-005 - Cervical Ribs Resection	98000.00
NHIA-151-006	NHIA-151-006 - Cranio Ventricular Shunt	98000.00
NHIA-151-007	NHIA-151-007 - Cranioplasty	98000.00
NHIA-151-008	NHIA-151-008 - Duroplasty	112000.00
NHIA-151-009	NHIA-151-009 - Local Neurectomy	112000.00
NHIA-151-010	NHIA-151-010 - Lumbar Disc (Discectomy)	112000.00
NHIA-151-011	NHIA-151-011 - Microdiscectomy - Cervical/Lumbar	112000.00
NHIA-151-012	NHIA-151-012 - Neurolysis	112000.00
NHIA-151-013	NHIA-151-013 - Peripheral Nerve Surgery	112000.00
NHIA-151-014	NHIA-151-014 - Shunt	119000.00
NHIA-151-015	NHIA-151-015 - Spine - Canal Stenosis Decompression	119000.00
NHIA-151-016	NHIA-151-016 - Spine - Disc Cervical/Lumber Discectomy	119000.00
NHIA-151-017	NHIA-151-017 - Spine - Extradural Tumour Excision	119000.00
NHIA-151-018	NHIA-151-018 - Spine - Intradural Tumour Excision	119000.00
NHIA-151-019	NHIA-151-019 - Spine - Intramedullar Tumour Excision	119000.00
NHIA-151-020	NHIA-151-020 - Temporal Rhizotomy	119000.00
NHIA-151-021	NHIA-151-021 - Trans Sphenoidal surgery	119000.00
NHIA-151-022	NHIA-151-022 - Burr hole	140000.00
NHIA-151-023	NHIA-151-023 - Carotid Endarterectomy	140000.00
NHIA-151-024	NHIA-151-024 - Craniostenosis -Decompression	140000.00
NHIA-151-025	NHIA-151-025 - Haematoma - Brain (head injuries) - Evacuation	140000.00
NHIA-151-026	NHIA-151-026 - Haematoma - Brain (hypertensive) - Evacuation	140000.00
NHIA-151-027	NHIA-151-027 - Haematoma (Child irritable subdural) - Evacuation	140000.00
NHIA-151-028	NHIA-151-028 - Laminectomy with Fusion	140000.00
NHIA-151-029	NHIA-151-029 - Repair of Meningocele - Anterior	140000.00
NHIA-151-030	NHIA-151-030 - Posterior Fossa - Decompression	140000.00
NHIA-151-031	NHIA-151-031 - Brachial Plexus - Repair	140000.00
NHIA-151-032	NHIA-151-032 - Spina Bifida - Large - Repair	140000.00
NHIA-151-033	NHIA-151-033 - Spina Bifida - Small - Repair	140000.00
NHIA-151-034	NHIA-151-034 - Spine - Anterior Decompression	140000.00
NHIA-151-035	NHIA-151-035 - Spine - Decompression & Fusion	140000.00
NHIA-151-036	NHIA-151-036 - Tumours - Supratentorial - Excision	140000.00
NHIA-151-037	NHIA-151-037 - Tumours Meninges - Gocussa - Excision	140000.00
NHIA-151-038	NHIA-151-038 - Tumours Meninges - Posterior - Excision	140000.00
NHIA-151-039	NHIA-151-039 - Aneurysm Repair	168000.00
NHIA-151-040	NHIA-151-040 - Anterior Encephalocele	140000.00
NHIA-151-041	NHIA-151-041 - Meningocele - Lumbar	140000.00
NHIA-151-042	NHIA-151-042 - Meningocele – Occipital	140000.00
